idname,roottype,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
331,sum_root,0,2,2,2,7,14,15,17,18,19,22,25,30,29,0,0.7385804,4.0968066,7.843434,11.41905961,20.73180246,29.38031592,34.78477337,44.70587397,49.70738056,54.03687724,61.98568842,70.59521929,81.97438182
331,Lateralroot,0,1,1,6,12,13,15,15,16,16,17,20,20,24,0,0.12494967,0.5042846,1.288911927,3.611907018,5.309093224,7.678320088,7.762415354,8.983414659,9.596124286,7.91790076,8.473944105,9.65715696,11.42723758
331,primaryroot,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1.26005105,7.3608891,13.0535217,19.30763747,23.17711189,28.22304538,30.86946571,34.38521519,36.73827496,35.97607646,38.9415456,38.31250527,40.0775779,41.8210417
331,sum_root,3,4,4,11,16,17,19,19,22,20,21,24,24,28,1.26005105,7.48583877,13.5578063,20.5965494,26.7890189,33.5321386,38.5477858,42.14763054,45.72168962,45.57220075,46.85944636,46.78644938,49.73473486,53.24827928
332,Lateralroot,5,13,16,22,30,40,42,66,72,79,87,90,91,91,1.244599446,5.21249828,9.05715727,15.74036295,25.50094489,40.11187228,55.65832414,67.49153659,85.58096682,93.62782939,99.55415097,117.5072252,116.5418886,116.5418886
332,primaryroot,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4.86622356,7.7543021,8.61127185,9.13176536,10.84164026,11.29701392,12.3479052,12.17784959,12.10287114,12.39703096,12.18706155,14.34057558,14.55331121,14.55331121
332,sum_root,8,16,19,25,33,43,45,69,75,83,91,94,95,0,6.110823006,12.96680038,17.66842912,24.87212831,36.34258515,51.4088862,68.00622934,79.66938618,97.68383796,106.0248604,111.7412125,131.8478008,131.0951998,0
340,Lateralroot,0,0,0,0,2,2,3,3,3,3,3,3,3,3,0,0,0,0,1.56027287,2.1966587,1.67194039,1.711417395,1.79759613,1.79759613,1.79759613,1.79759613,1.79759613,1.79759613
340,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.8486932,2.39717743,3.10589693,4.0742551,4.3554832,3.96065453,4.3930876,4.65832545,4.62166877,4.62166877,4.62166877,4.62166877,4.62166877,4.62166877
340,sum_root,3,3,3,3,5,5,6,6,6,0,0,0,0,0,0.8486932,2.39717743,3.10589693,4.0742551,5.91575607,6.15731323,6.06502799,6.369742845,6.4192649,0,0,0,0,0
351,Lateralroot,0,0,0,7,12,16,23,28,28,32,45,50,50,56,0,0,0,0.620174287,2.090591347,6.713062397,15.63688911,28.18007991,34.57926757,43.77158583,55.63842344,68.98146246,73.69585593,83.17744226
351,primaryroot,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0.62121224,4.3200094,6.89388464,9.779923,11.8712619,14.4210403,14.19775865,14.80641326,14.66859954,14.1917951,14.256764,14.11334053,14.3647761,16.6006596
351,sum_root,1,2,2,9,14,18,25,30,29,34,47,52,51,58,0.62121224,4.3200094,6.89388464,10.40009729,13.96185325,21.1341027,29.83464776,42.98649317,49.24786711,57.96338093,69.89518744,83.09480299,88.06063203,99.77810186
357,Lateralroot,0,0,0,0,3,4,4,5,5,5,5,5,5,5,0,0,0,0,0.62938033,2.42456047,4.44262572,5.34864635,5.8851019,4.78500772,5.94389487,5.88651189,5.87458998,5.68745342
357,primaryroot,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1755846,1.4347248,2.7673917,3.3641765,3.2523375,3.3577814,4.260529,3.9927306,5.7738833,8.0939796,7.590607,7.6512365,7.7044024,7.858933
357,sum_root,1,1,1,1,4,5,5,6,6,6,6,6,6,6,0.1755846,1.4347248,2.7673917,3.3641765,3.88171783,5.78234187,8.70315472,9.34137695,11.6589852,12.87898732,13.53450187,13.53774839,13.57899238,13.54638642
363,Lateralroot,0,0,19,25,45,58,71,82,93,93,93,93,93,93,0,0,3.013029586,7.411835083,10.70151314,25.2,36.33204843,40.5,48.71106796,48.71106796,48.71106796,48.71106796,48.71106796,48.71106796
363,primaryroot,3,5,5,5,7,9,11,11,12,12,12,12,12,12,1.211690744,8.66988864,9.97582481,9.34606466,12.41480113,14.4,16.58767294,17.6,19.74488439,19.74488439,19.74488439,19.74488439,19.74488439,19.74488439
363,sum_root,3,5,26,30,52,0,82,0,105,0,0,0,0,0,1.211690744,8.66988864,12.9888544,16.75789974,23.11631427,38.01801782,52.91972137,60.68783686,68.45595235,0,0,0,0,0
386,Lateralroot,0,0,0,2,3,5,8,17,21,25,31,35,35,35,0,0,0,0.35395219,0.50338867,0.43108198,2.448651507,4.81002578,6.501382316,10.40042941,15.45849017,15.02451418,19.12743992,17.36366666
386,primaryroot,5,5,6,7,7,7,9,9,9,9,9,9,9,9,5.40109964,5.48949473,7.31820765,11.11112496,15.74400147,19.46528679,23.48253711,25.00327652,25.42145579,25.67589018,27.60677548,25.80189638,25.10917904,26.55747437
386,sum_root,5,5,6,9,11,12,17,26,30,34,42,45,44,44,5.40109964,5.48949473,7.31820765,11.46507715,16.24739014,19.89636877,25.93118862,29.8133023,31.92283811,36.07631959,43.06526565,40.82641056,44.23661896,43.92114103
386,Lateralroot,0,0,0,0,15,22,32,45,45,56,56,60,60,64,0,0,0,0,5.52222647,13.49468583,26.10829573,41.78424161,49.02344905,66.90820447,67.3,68.35442853,78.4,82.02810095
386,primaryroot,4,5,6,7,7,7,10,10,11,13,13,14,14,14,5.84427011,7.53136427,9.30785287,16.7558555,22.3587217,26.7793334,31.72712122,33.79431106,38.77126035,35.02365281,38.4,39.38268927,39.9,40.49031306
386,sum_root,4,5,6,7,22,29,42,55,56,69,0,74,0,76,5.84427011,7.53136427,9.30785287,16.7558555,27.88094817,40.27401923,57.83541695,75.57855267,87.7947094,101.9318573,104.8344875,107.7371178,115.1277659,122.518414
386,Lateralroot,0,0,0,0,0,0,8,13,15,19,19,23,25,26,0,0,0,0,0,0,0.902075808,2.186877895,3.550927333,6.229840015,6.720554881,8.05286949,6.955808382,12.81034684
386,primaryroot,6,7,8,11,12,12,12,12,12,12,12,12,12,12,1.21549096,2.65961799,3.85818758,9.25998198,17.49567467,23.67726114,29.13852106,32.16081525,35.76595683,35.58950959,39.62059549,42.74068236,30.48633844,45.96052888
386,sum_root,6,7,8,11,12,12,20,25,27,31,31,35,37,38,1.21549096,2.65961799,3.85818758,9.25998198,17.49567467,23.67726114,30.04059687,34.34769315,39.31688416,41.81934961,46.34115037,50.79355185,37.44214682,58.77087572
405,Lateralroot,0,0,0,5,5,7,12,12,15,21,27,34,37,42,0,0,0,1.353548116,3.7990538,15.60789777,10.59555011,16.3759301,21.93036786,27.24031192,35.25519537,42.52505133,40.55373865,55.82723663
405,primaryroot,5,5,5,6,6,6,6,6,6,6,6,6,6,6,2.67233802,2.82293176,3.77793408,5.145871095,7.85614156,9.50554573,11.57410402,13.61344043,14.64741652,16.6063608,18.96651982,19.71577694,20.9923541,21.3282237
405,sum_root,5,5,5,11,11,13,18,18,21,27,33,40,43,48,2.67233802,2.82293176,3.77793408,6.499419211,11.65519536,25.1134435,22.16965413,29.98937053,36.57778438,43.84667272,54.22171519,62.24082827,61.54609275,77.15546033
405,Lateralroot,0,0,0,0,2,3,4,5,7,12,19,26,28,28,0,0,0,0,0.85769833,2.22798211,4.102814104,5.57848394,7.282887787,14.74136406,32.89150257,38.19835871,45.26188801,55.17062186
405,primaryroot,3,3,3,4,4,4,4,4,4,4,4,5,5,5,2.76826265,2.84479736,3.01612915,4.27151964,5.33953397,5.94660672,7.57199556,8.30329934,8.77354228,9.57806423,11.939882,13.59405792,15.07920688,15.44212685
405,sum_root,3,3,3,4,6,7,8,9,11,16,23,31,33,32,2.76826265,2.84479736,3.01612915,4.27151964,6.1972323,8.17458883,11.67480966,13.88178328,16.05643007,24.31942829,44.83138457,51.79241663,60.34109489,70.61274871
405,Lateralroot,0,2,5,5,10,15,20,24,27,33,38,50,50,50,0,0.54271074,1.155664856,1.26997463,2.63533257,5.22910419,10.77781443,18.02056461,21.73887027,25.94336778,34.94785189,34.97510762,39.1,42.24252017
405,primaryroot,5,9,9,12,12,12,12,16,16,17,17,17,17,17,4.16863313,8.47717489,8.52413823,9.829721636,11.36238195,10.92514505,12.13614972,12.67725622,12.59094019,14.2490927,13.53520518,15.40726615,16.3,13.9400655
405,sum_root,5,11,14,17,22,27,32,40,43,50,50,62,0,60,4.16863313,9.01988563,9.679803086,11.09969627,13.99771452,16.15424924,22.91396415,30.69782083,34.32981046,40.19246048,48.48305707,50.38237377,53.28247972,56.18258567
434,Lateralroot,0,0,0,0,2,2,2,4,4,4,4,4,4,4,0,0,0,0,3.8514162,4.8551595,4.694386,6.60668443,7.95734146,10.554814,12.4893662,14.2372635,18.2754181,20.1809792
434,primaryroot,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.19441324,3.3872893,3.8207672,4.9542513,5.3388524,5.339069,5.5255637,6.688114,8.298019,9.933205,11.305494,13.381167,13.542073
434,sum_root,0,1,1,1,3,3,3,5,5,5,5,5,5,5,0,0.19441324,3.3872893,3.8207672,8.8056675,10.1940119,10.033455,12.13224813,14.64545546,18.852833,22.4225712,25.5427575,31.6565851,33.7230522
443,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,primaryroot,0,0,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0.78677386,1.78193657,2.31724188,2.34435301,2.48329902,2.57605885,2.58313534,2.72017918,2.69187531,2.85689061,2.9,2.92488092
443,sum_root,0,0,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0.78677386,1.78193657,2.31724188,2.34435301,2.48329902,2.57605885,2.58313534,2.72017918,2.69187531,2.85689061,2.890885765,2.92488092
443,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,primaryroot,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.030838721,1.75130472,1.78535872,1.87457576,1.91820253,1.93313352,1.93113833,1.94486562,1.9397332,1.9478965,1.95423906,1.9756308,2.00776255
443,sum_root,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.030838721,1.75130472,1.78535872,1.87457576,1.91820253,1.93313352,1.93113833,1.94486562,1.9397332,1.9478965,1.95423906,1.9756308,2.00776255
443,Lateralroot,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.09017648,0.075639635,0.12420929,0.13824095,0.28818864
443,primaryroot,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0.006167033,1.141006867,2.2758467,5.499464,5.58242117,5.48512226,5.0301883,5.737578514,5.69405517,5.51303069,5.54672582,5.241763,5.51727608,5.43480306
443,sum_root,1,1,1,1,2,2,2,2,2,3,3,3,3,3,0.006167033,1.141006867,2.2758467,5.499464,5.58242117,5.48512226,5.0301883,5.737578514,5.69405517,5.60320717,5.622365455,5.36597229,5.65551703,5.7229917
446,Lateralroot,0,0,0,3,7,8,8,13,16,16,33,35,46,46,0,0,0,1.889049875,3.55752065,4.347984873,6.047609076,8.591487986,9.19869101,13.1273217,28.69376837,35.46472964,48.35247905,48.35247905
446,primaryroot,4,5,5,5,5,5,5,5,5,5,5,5,5,5,7.3669623,7.74535713,8.37228262,10.626639,10.86417835,8.04214107,11.08262063,12.60379193,7.93395662,16.1865994,14.8309662,13.6645179,16.5001839,16.5001839
446,sum_root,4,5,5,8,12,13,13,18,22,21,38,40,51,51,7.3669623,7.74535713,8.37228262,12.51568888,14.421699,12.39012594,17.13022971,21.19527992,17.13264763,29.3139211,43.52473457,49.12924754,64.85266295,64.85266295
448,Lateralroot,0,0,0,0,1,2,2,3,4,5,5,5,5,5,0,0,0,0,0.13429777,0.87011742,1.21779642,1.60111211,2.8615051,3.22273014,3.45,3.700275175,5.16975675,5.78285153
448,primaryroot,1,2,4,4,4,4,4,5,5,5,5,5,5,5,0.043813013,0.69151592,1.70224647,3.46889189,4.08240309,6.40498036,4.824913235,5.23690984,5.66405733,8.00766971,8.56,9.19877823,13.96299012,13.53741603
448,sum_root,1,2,4,4,5,6,6,8,9,10,0,10,10,10,0.043813013,0.69151592,1.70224647,3.46889189,4.21670086,7.27509778,6.042709655,6.83802195,8.52556243,11.23039985,12.06472663,12.89905341,19.13274687,19.32026756
452,Lateralroot,0,0,1,1,2,2,4,10,15,16,16,16,16,16,0,0,0.4145372,0.5205101,0.49067913,0.93564882,1.67938096,4.17394355,6.110292874,7.12357491,7.18845924,6.92988823,7.30106654,7.39337832
452,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.75629827,3.13127509,3.5709794,7.0898853,7.7281946,12.908403,14.9582502,17.057529,17.9910326,19.1527054,21.3062289,21.868115,22.915475,23.4109454
452,sum_root,3,3,4,4,5,5,7,13,18,19,19,19,19,19,2.75629827,3.13127509,3.9855166,7.6103954,8.21887373,13.84405182,16.63763116,21.23147255,24.10132547,26.27628031,28.49468814,28.79800323,30.21654154,30.80432372
452,Lateralroot,0,0,1,2,2,2,2,2,2,3,4,4,4,4,0,0,0.122831814,0.250721606,0.35772094,0.34938709,0.39123803,0.41644014,0.45740043,0.70201261,0.83992472,0.87591746,0.86824761,0.88543366
452,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9525674,2.83033947,3.77493606,5.2346186,9.6251964,12.0728454,14.687166,17.50145693,19.5342382,21.790325,21.07241854,22.8235538,22.01364135,22.6585596
452,sum_root,3,3,4,5,5,5,5,5,5,6,7,7,7,7,2.9525674,2.83033947,3.897767874,5.485340206,9.98291734,12.42223249,15.07840403,17.91789707,19.99163863,22.49233761,21.91234326,23.69947126,22.88188896,23.54399326
452,Lateralroot,0,0,0,3,3,3,5,10,10,20,21,24,24,25,0,0,0,0.95726387,1.27461301,1.41406984,2.14864584,4.71589132,4.72829471,5.852539924,6.586804616,7.383583184,7.707913405,9.25963631
452,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.37091184,4.39421196,4.74883033,7.4156691,10.9913705,13.9099787,16.8696112,19.2143196,21.0582497,22.2648233,23.3505424,23.784717,24.485234,25.1543776
452,sum_root,3,3,3,6,6,6,8,13,13,23,24,27,27,28,2.37091184,4.39421196,4.74883033,8.37293297,12.26598351,15.32404854,19.01825704,23.93021092,25.78654441,28.11736322,29.93734702,31.16830018,32.19314741,34.41401391
453,Lateralroot,2,2,2,3,3,3,8,12,15,19,20,21,21,22,0.39118193,0.50681295,0.29061032,1.31081352,1.20370567,2.03840676,4.64334336,8.88543994,11.70903976,16.82676645,21.44109119,24.10584735,21.32803167,21.37289387
453,primaryroot,1,1,1,1,1,2,2,2,2,2,3,3,4,5,1.0171835,1.1617106,0.7978863,2.122237,2.0526974,2.41146934,3.82180385,5.27394986,7.1038019,8.8259227,11.29802798,13.16167585,12.894103,13.25821403
453,sum_root,3,3,3,4,4,5,10,14,17,21,23,24,25,27,1.40836543,1.66852355,1.08849662,3.43305052,3.25640307,4.4498761,8.46514721,14.1593898,18.81284166,25.65268915,32.73911917,37.2675232,34.22213467,34.6311079
453,Lateralroot,1,1,3,5,15,31,36,40,44,44,45,48,51,51,0.34425765,0.3605341,1.2320681,2.51571119,4.332618043,14.15340691,18.99834104,25.6,32.2428107,37.5,40.78319884,45.9,51.38006098,51.38006098
453,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6.1107541,6.3351384,7.2808545,9.5508344,10.5112894,10.6741475,10.5060275,12.4,13.1665732,14.3,15.6319896,16.8,13.41937085,13.41937085
453,sum_root,4,4,6,8,18,34,39,43,47,47.5,48,51.5,55,55,6.45501175,6.6956725,8.5129226,12.06654559,14.84390744,24.82755441,29.50436854,37.45687622,45.4093839,50.91228617,56.41518844,60.60731014,64.79943183,64.79943183
464,Lateralroot,0,0,0,1,1,2,3,3,3,3,3,6,6,6,0,0,0,0.40597153,0.8263045,1.09838263,1.99620483,2.68213095,3.5995861,5.4044567,7.208686,8.40974048,8.24717831,10.84599356
464,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.55397809,2.93539923,6.67935555,10.04530884,15.130993,14.9850109,13.49593863,16.3312386,16.1737242,19.91499025,24.91122675,25.49246925,21.21651,24.2485624
464,sum_root,3,3,3,4,4,5,6,6,6,6,6,9,9,9,1.55397809,2.93539923,6.67935555,10.45128037,15.9572975,16.08339353,15.49214346,19.01336955,19.7733103,25.31944695,32.11991275,33.90220973,29.46368831,35.09455596
464,Lateralroot,0,0,0,0,1,3,5,5,5,5,5,5,5,5,0,0,0,0,0.085720554,0.72407859,1.86538889,2.62455622,2.30091358,2.6051265,2.19629559,2.45377478,2.45377478,2.45377478
464,primaryroot,1,1,2,3,4,4,4,4,4,4,4,4,4,4,0.29449934,1.701462,1.94467409,3.71052978,5.96473589,7.00219874,7.51624441,9.1003201,9.03111754,8.94800778,9.19485201,9.6638461,9.6638461,9.6638461
464,sum_root,1,1,2,3,5,7,9,9,9,9,9,9,0,0,0.29449934,1.701462,1.94467409,3.71052978,6.050456444,7.72627733,9.3816333,11.72487632,11.33203112,11.55313428,11.3911476,12.11762088,0,0
467,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,primaryroot,2,3,3,5,5,5,5,5,5,5,5,5,5,5,1.0821552,2.04825112,3.43885915,6.03473684,7.72543105,10.16488093,12.2279699,13.63591524,15.5336677,21.77458204,17.79294074,23.85031325,18.89519539,21.337213
467,sum_root,2,3,3,5,5,5,5,5,5,5,5,5,5,5,1.0821552,2.04825112,3.43885915,6.03473684,7.72543105,10.16488093,12.2279699,13.63591524,15.5336677,21.77458204,17.79294074,23.85031325,18.89519539,21.337213
467,Lateralroot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,primaryroot,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.27597348,2.08139328,2.86482475,4.1547053,5.3124093,6.7633066,7.7770944,7.964158,8.3390944,8.366719,9.302474,9.6244306,9.1686051,9.7086826
467,sum_root,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.27597348,2.08139328,2.86482475,4.1547053,5.3124093,6.7633066,7.7770944,7.964158,8.3390944,8.366719,9.302474,9.6244306,9.1686051,9.7086826
472,Lateralroot,0,0,2,2,3,4,4,4,4,5,5,5,5,6,0,0,0.20825944,0.52676352,0.80102433,0.9935701,1.11015234,0.54135698,1.06783792,2.53995329,1.24465309,0.98611994,1.16387752,1.37121293
472,primaryroot,1,4,4,4,4,4,5,5,5,5,5,5,5,5,0.17044592,1.00751813,1.07070058,2.916457,2.87884517,2.9603348,3.71415092,3.61342143,3.77566174,2.92936143,4.08241121,5.14531584,5.98185088,5.90900906
472,sum_root,1,4,6,6,7,8,9,7,8,10,10,10,10,11,0.17044592,1.00751813,1.27896002,3.44322052,3.6798695,3.9539049,4.82430326,4.15477841,4.84349966,5.46931472,5.3270643,6.13143578,7.1457284,7.28022199
473,Lateralroot,0,0,1,6,7,13,13,13,15,15,15,15,15,15,0,0,0.18450755,0.928328049,1.774631703,3.010266508,3.7389164,3.80886542,4.05285379,4.21131653,4.33,4.439317456,4.48747153,4.48747153
473,primaryroot,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.5277733,4.0753913,5.3617999,6.223671,6.73313,7.7061586,10.2704363,9.020138,9.8555157,10.6095673,11.1,11.5247207,12.0379185,12.0379185
473,sum_root,2,2,3,8,9,15,15,15,17,17,17,17,17,0,2.5277733,4.0753913,5.54630745,7.151999049,8.507761703,10.71642511,14.0093527,12.82900342,13.90836949,14.82088383,15.39246099,15.96403816,16.52539003,0
473,Lateralroot,1,1,4,12,14,15,15,15,21,21,23,25,25,25,0.44960418,0.42129984,0.56313543,2.12652266,2.780828064,2.94165984,3.34,4.43465569,5.276681036,5.311631101,6.197800124,6.115484876,5.21970818,5.21970818
473,primaryroot,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.86044798,11.0051624,10.13771484,13.7132093,15.0866933,13.7022241,14.4,14.74057474,15.2230215,15.1892126,14.6920942,14.356136,16.2898691,16.2898691
473,sum_root,6,6,9,17,19,20,0,20,26,26,28,30,27,0,6.31005216,11.42646224,10.70085027,15.83973196,17.86752136,16.64388394,17.90955719,19.17523043,20.49970254,20.5008437,20.88989432,20.47162088,21.50957728,0
473,Lateralroot,0,0,0,1,1,4,4,6,8,11,11,11,11,11,0,0,0,0.27719995,0.7053288,1.77784419,2.23904278,2.64746819,3.43256241,4.45425724,5.10266403,4.83845689,4.83845689,4.83845689
473,primaryroot,3,3,3,3,3,3,3,3,3,3,3,4,4,4,0.89031858,2.895838,5.34596316,8.2743518,10.369384,13.0503473,15.9024112,17.971695,19.9900343,21.7337517,22.101053,23.7965024,23.7965024,23.7965024
473,sum_root,3,3,3,4,4,7,7,9,11,14,14,15,15,0,0.89031858,2.895838,5.34596316,8.55155175,11.0747128,14.82819149,18.14145398,20.61916319,23.42259671,26.18800894,27.20371703,28.63495929,28.63495929,0
475,Lateralroot,0,11,15,21,42,48,58,93,91,91,117,117,144,144,0,1.739695085,6.16482977,8.844663286,13.05871351,22.07475734,31.92061113,40.08033111,58.04438486,63,69.68543493,78.9,96.75905336,96.75905336
475,primaryroot,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.22337315,4.2859895,5.8391425,6.9830133,8.7624986,12.461017,18.6537386,15.638888,16.6420475,16,15.393326,15.8,17.6161277,17.6161277
475,sum_root,2,13,17,23,44,50,60,95,93,0,119,0,146,146,2.22337315,6.025684585,12.00397227,15.82767659,21.82121211,34.53577434,50.57434973,55.71921911,74.68643236,79.88259665,85.07876093,99.726971,114.3751811,114.3751811
477,Lateralroot,0,1,1,8,11,17,18,18,18,19,19,34,34,35,0,0.055951707,1.42,2.64528247,7.08855107,12.94518213,16.57975015,20.06037753,21.56275717,23.93466644,26.9,32.22297228,37.5,41.30428488
477,primaryroot,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5.2438743,6.4050773,7.17308477,9.84648363,10.2382636,12.1501693,11.8856522,11.9083124,14.1067775,16.6644756,16.8,16.9290097,17.4,17.7196256
477,sum_root,3,6,5,13,16,22,23,23,23,24,31.5,39,39.5,40,5.2438743,6.461029007,7.17308477,12.4917661,17.32681467,25.09535143,28.46540235,31.96868993,35.66953467,40.59914204,44.87556201,49.15198198,54.08794623,59.02391048
477,Lateralroot,0,0,9,20,37,64,66,77,81,81,83,83,83,83,0,0,3.482648005,13.5859037,21.79851901,28.68339711,30.832909,37.00123978,38.4487328,38.3,38.13967086,39.3,39.62316513,39.62316513
477,primaryroot,5,5,5,7,7,14,14,14,14,14,14,14,14,14,1.50686798,8.620658,8.9212529,11.67357188,12.89841572,10.82132962,12.82881064,9.035839417,9.27359226,9.49,10.39327871,11.1,11.94064436,11.94064436
477,sum_root,5,5,14,27,44,78,80,87,95,96,97,97,97,97,1.50686798,8.620658,12.40390091,25.25947558,34.69693473,39.50472673,43.66171964,46.0370792,47.72232506,48.12763732,48.53294958,50.04837953,51.56380949,51.56380949
477,Lateralroot,0,5,7,13,23,28,28,45,49,53,66,66,102,102,0,1.32791664,2.132254906,3.924709476,6.907922633,11.89774024,19.61022474,24.58343483,29.63051772,28.11773146,31.12362516,31.0158608,36.44419129,38.5385002
477,primaryroot,3,2,2,2,2,2,2,3,3,3,4,4,4,4,3.1799799,9.4555373,10.0828619,10.0082395,9.8097323,9.9214605,10.0299985,11.70432176,12.448171,12.2483265,11.77944367,11.72445445,11.83209468,12.1393101
477,sum_root,3,7,9,15,25,30,30,48,52,56,70,70,106,105,3.1799799,10.78345394,12.21511681,13.93294898,16.71765493,21.81920074,29.64022324,36.28775659,42.07868872,40.36605796,42.90306883,42.74031525,48.27628597,50.6778103
478,Lateralroot,0,0,0,1,2,4,12,17,21,25,41,60,78,78,0,0,0,0.16809289,0.38460001,1.156588806,4.013739392,6.772579526,10.71019856,15.84436161,24.98144451,37.24585926,54.53713415,67.07715463
478,primaryroot,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2.3033947,3.468718,4.11197874,6.9618092,8.2542359,9.859714,10.8621837,14.0163614,17.4210614,20.8126188,22.0325413,22.6613772,24.881869,24.9709711
478,sum_root,3,3,4,5,6,8,16,21,25,29,45,64,82,81,2.3033947,3.468718,4.11197874,7.12990209,8.63883591,11.01630281,14.87592309,20.78894093,28.13125996,36.65698041,47.01398581,59.90723646,79.41900315,92.04812573
488,Lateralroot,0,0,0,10,21,23,27,32,59,70,112,153,171,209,0,0,0,2.014080704,5.219363607,6.755774215,9.79724152,15.91021293,37.48949002,62.9307112,97.63941307,114.6444021,124.2744107,139.5586044
488,primaryroot,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.60186853,7.1688808,10.8576746,14.4828122,17.194506,25.2400831,21.8303935,24.6898565,27.0056777,32.1549192,34.2513841,40.436066,41.599646,44.198384
488,sum_root,4,4,4,14,25,27,31,36,63,74,116,157,175,213,1.60186853,7.1688808,10.8576746,16.4968929,22.41386961,31.99585732,31.62763502,40.60006943,64.49516772,95.0856304,131.8907972,155.0804681,165.8740567,183.7569884
488,Lateralroot,0,2,2,8,14,26,32,49,66,73,79,79,115,115,0,0.4534016,0.83,0.99092298,1.690677914,3.127486883,4.492924683,8.47,13.80827204,24.8,30.05366805,78.4,103.167342,103.167342
488,primaryroot,3,3,4,5,5,5,5,5,5,5,5,5,5,5,3.98368845,4.00616842,7.889588,12.19932738,16.0747844,20.11853439,24.1448806,25.3,27.0605154,28.5,29.799142,37.5,45.162581,45.162581
488,sum_root,4,5,4,13,19,32,37,53.5,70,76.5,83,101,119,119,3.98368845,4.45957002,7.889588,13.19025036,17.76546231,23.24602127,28.63780528,34.75329636,40.86878744,50.36079874,59.85281005,104.0913665,148.329923,148.329923
488,Lateralroot,0,0,0,3,7,9,30,40,68,80,100,121,137,152,0,0,0,0.865325646,0.792358402,1.75908223,5.491242716,12.8096494,40.24478423,59.35033257,70.4,86.15374918,90.5,103.0464948
488,primaryroot,4,4,4,4,4,5,5,5,5,5,5,5,5,5,1.9154654,3.8377283,7.2514167,9.4380438,9.7921814,12.0863626,18.06514704,23.5197988,28.1911985,32.861603,37.5,38.73690038,40.9,43.01649026
488,sum_root,4,4,4,7,11,14,35,45,73,85,0,126,0,157,1.9154654,3.8377283,7.2514167,10.30336945,10.5845398,13.84544483,23.55638976,36.3294482,68.43598273,92.21193557,108.5512926,124.8906496,135.4768173,146.062985
489,Lateralroot,0,0,1,1,1,1,1,6,7,12,22,29,31,35,0,0,0.15104166,0.21923557,0.24097075,0.22660886,0.2088942,0.80344795,1.49536669,2.783386138,6.523909092,12.55635517,16.90236304,19.581601
489,primaryroot,5,5,5,6,6,6,6,6,6,6,6,6,6,6,2.655881665,2.390680764,2.97351943,5.59900911,7.784822855,10.07847461,11.98737573,14.30520503,17.25268243,19.22061478,20.06924669,19.98649392,20.02752074,20.51543372
489,sum_root,5,5,6,7,8,7,7,12,13,18,28,35,37,41,2.655881665,2.390680764,3.12456109,5.81824468,8.025793605,10.30508347,12.19626993,15.10865298,18.74804912,22.00400092,26.59315578,32.54284909,36.92988378,40.09703472
489,Lateralroot,0,0,0,0,0,1,1,1,2,5,5,7,7,7,0,0,0,0,0,0.054972585,0.03940156,0.037218656,0.098391986,2.17500818,5.00436381,10.34172879,12.89273911,12.452891
489,primaryroot,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.42948991,2.57700545,2.61252576,3.30905152,5.4176351,7.03566284,8.34528803,9.36803125,10.56450914,11.3889375,11.1667921,11.01830534,11.42599926,11.81376924
